Name,Lowest price,Price per slot,Trader price,Hash EN,Hash RU
Bandana,"5,973","5,973","1,237",2cd2c4b61422b5e56aa0302f7366eb74,0195360a0ef0aa31d323ae5aad803415
Baseball cap,11,11,633,6fdf4e5b100edbf262334e10aef756fc,d443a52ae2be766e3e83bb24ddd0a9b9
Beanie,"3,566","3,566",663,0c68cc190613cf1bd66b9bf07ff0021c,c7d8c9b4cf1f8a49c4190d8eb7c34e5f
Black beret,0,0,0,7dafe770bfff9e26928e7b5276363d54,0beb99a03e81e70b74d99ac65e6bccfd
Blue beret,0,0,0,95db69f1895cce89142a8e748e6faeb8,7044b492d2cf6bfcf0ba8bbdfa4dfa52
Cold Fear Infrared balaclava,0,0,0,5622a9ed5e008fc56d306fc9473d43e6,fcc328a3cd4dd7386e0dcea02ae28ed2
Crossbow tactical glasses,"7,463","3,732","2,17",17d8eee6d0eca1428395bf188fe4ffa9,765b3c119ac814e709a9628dc64d76b8
Deadly skull mask,0,0,0,8f664c22a5cd90ee33855f32658c6ee6,46b3d88d8cc1ab04bd11a88141ca40c4
Ded Moroz hat,"3,856","3,856",310,4ed66a69760add566221dd1f2e9bf612,147ddd2c9bbacd93713ce69c1e95d818
Dundukk sport sunglasses,"2,226","1,113","1,257",075d6761d140173b55dc41961cf47589,39cc3f303aa6236fefa5c8b3886dee5c
EmerCom cap,0,0,0,02ab66d5331a348a8dad1113f1f66f55,2e2545c10e19df0679d57cfe2de9fb13
Fake mustache,"14,391","14,391","14,067",a73fb3e63444a9510f635109184ac980,3ac8c6ccc4e3027a1bd018987b5f7ec9
Fake white beard,"8,152","4,076","4,65",ff96cfb71609973d14f99ce56bd93313,da127fe92af4aacb61484a7e2feae718
GP-5 gasmask,"26,214","6,554","3,959",7e084230ac48ce10fe01b167ef0a94ac,14d262bd084317236520dd9cd24be67e
Gascan glasses,"5,315","2,658","3,472",da82db09262fe8db79581149adb22608,78eaa9fa905cb1f7743e977fa6e5677a
Ghost balaclava,11,11,"4,209",0a71ee2c2008f29905b92b708be8e3a0,8283b73e4b71f154f31fec7ec32ab355
Jason mask,"10,559","2,64","9,3",e7638377ecf9ef90afeba7dae5735ad7,acc8cd12b767325c44cf2f45da0251e0
Kinda cowboy hat,"12,617","3,154","12,098",fa2a4284c892eacdef4e5a3d4903fffc,6ca04102c01bff06657a572751a86b77
Kotton beanie,"15,112","15,112","14,884",3691ef68030deca9ed411d13b076c0c7,51eb35d22236ee35ec246ae69cb1f55e
LSHZ-2DTM Cover,0,0,0,4beec3ee642f146b605c3f1562d6ce45,50855d28a8a75007c90725aeee21e86f
Lower half-mask,"8,807","8,807","1,621",1f9ef18422e5d3a55cf5de1e5f590a03,abdd8521e95c83a1f211543b37b2c917
Miltec panama hat,0,0,0,a2d5b181ee95ef9c786b60c119249957,e9e512b1b021f5c03751916abfc144b1
Misha Mayorov's mask,0,0,0,d05f1d4bd3f5768fbbdad7ab77212711,ec05a5445a57cff527f8c53517fd3930
Momex balaclava,"5,966","5,966","1,991",bcb429a49308f45ffc1e329d862d68fe,30a9e4fd1b14edcc17dfbe839f76475f
Neoprene mask,"11,185","11,185","3,251",43b2f6304ffc498a2c798380fd0c0b00,1d3b99ab610118a1f1cc7c008f8fa29a
Olive beret,0,0,0,2bfe9787ad04dd55abb7fcb100fb66c4,3375106183863cdd61ec3ade3b9e2b2c
Pestily plague mask,"57,713","14,428","58,838",7195a284b4cbbbb9c885fc205de49131,6639e9e7dcf5b1bd353b0928e38febf5
Police cap,"2,917","2,917",933,416431ea0587f3663e6b009ba7fdd0d5,9af5b5f5babfc78a6603a991b56a72bc
Pompon hat,"7,831","7,831","2,827",e78789f42c1a2918a1d923e7164db0a5,43064676eee7512c4b8d7a288010b395
Pyramex Proximity safety glasses,"4,7","2,35","1,984",304ae240b6abd654c6c55a96b72f8a88,6196aa90231fde78ef38f6e30da9e515
RayBench Aviator glasses,"6,736","3,368","4,154",805879063c04c233f85c42c246d33405,271cd7c4dbb1aa5c7243f69dc1f5d4fb
RayBench Hipster Reserve sunglasses,"10,171","5,086","2,22",5c717db836d12254f9a4f5c9e65fbef3,ff640e9490187546cff0780267726f6a
Respirator,"8,235","2,059","1,107",f723fb2daab0850b70c216a8a1c08c64,da0142eee54162b8c946d973b71f2670
Rivals 2020 beanie,20,20,"12,4",No hash,No hash
Rivals 2020 cap,20,20,"12,4",No hash,No hash
Round frame sunglasses,"10,915","5,458","1,912",d67fe5d2aa62d74959c0cfdd3d5c471b,4851c49ecf1a79f4250b8487f7bcb48c
SI M Frame safety glasses,0,0,0,f86cc2d74438b7fc91e1a34042f8782f,No hash
Santa's hat,"8,953","8,953",310,811c16e6182c24aa026b77c53ddf4530,c03d1c3e8b0cf669f77696a49a1909ec
Shemagh,"14,905","14,905","2,64",f8bbc6cd85e609751a81fe8d17c966b1,17d39792e659ab36e93d340b33fa364d
Shemagh (var. 2),0,0,0,193e93efab4860cc478891deeea6c839,c615c06315b4ee9f5c7231c77ae335f4
Shroud half-mask,"25,858","25,858","26,04",b7c7d236c0982f2aa57fd42c912acf2f,e9557c27fd6f8d08b338ea63acad796d
Ski hat with holes for eyes,"3,79","3,79","3,445",3fcc09988a1273d2fb11cf059f01f916,ca66b06bc74721f4ea1fbfe7c47e345e
Slender mask,"14,697","3,674","9,92",6c284a65132670d8a260b8ed14f9db5d,2b94897534d2a6232c0ae206adad7343
Smoke balaclava,"27,055","27,055","27,466",9b7c01f192f57f5d3d19b1c7445be13c,13ace13e07e9fa28b2ffaae80c26f88a
Tactical fleece hat,0,0,0,19c0252fadbbd2a89281272b82279d47,c45d59094eb695049554299e41867c9f
Tactical glasses,"2,104","1,052","1,035",f8b79662dd0303495ea34123a27b4193,8d430f1d7d2ae8ae284281005954009e
Twitch Rivals 2020 glasses,435,"217,5","15,872",750999aabe4b94301a9d97925b569c80,No hash
Twitch Rivals 2020 half mask,"86,06","86,06","19,84",6e9448c363073adb60004cb47d5fbd91,No hash
Twitch Rivals 2020 mask,24,24,"14,88",No hash,227fae3c811ff48e57cdf8bfc222fc15
USEC baseball cap,"3,403","3,403","1,018",432be0628f394db2e37055d9981af87e,227fae3c811ff48e57cdf8bfc222fc15
USEC baseball cap black,0,0,0,c5f7a85b4e7ee15684d574b7eb07e52b,fc16f48d417fd0e2fd72c30e5e5257d2
UX PRO Beanie,0,0,0,e996110027f552c756369b358ee975fc,deb447eacfe8fd28a586def73ec2244d
Ushanka ear-flap cap,0,0,0,5d06c1813993232d12275a6e7023d7e1,e8ebdeaaf759943d9383ed297e903f80
Wilcox Skull Lock head mount,"13,041","3,26","12,229",46960a2fd98e5b04490e99a8e969edfc,06390e2194ae1e30a600920c9e0c7acc
3-(b-TG),"30,536","30,536","14,874",c61d92e96df8e057c4fd415fb6343468,bcc243bbfc218da4c8a6cd5daa0ac95d
AHF1-M,"24,246","24,246","22,05",c30be9a8fd10491323569d2572d1a936,dd1708b90295d4111f8572a14c427c9e
AI-2 medikit,0,0,0,ced11cbe99350c5b2e8eb1ee16b01597,5c9cd3999f967801c916349f10e31624
Adrenaline injector,"15,071","15,071","15,246",943790ac78feae79044cad951f3a69ba,412377d7e9efdcd4ced55c8d52efa1fb
Analgin painkillers,"5,705","5,705","2,394",d905a3aef1a44eaa186663eefa5b5b28,990ab7ffb43f040745df1954ba4c6ccd
Antidote xTG-12,0,0,0,17cfbbc0848dc995393e826bbba95610,a62c25ace9b40cbb7efdccb4fb09b0ca
Army bandage,"2,387","2,387","1,153",f4080fdeb2ceaaa49ef201c5af49236e,84b80f6ef752a2ece0d177812bb0ba9c
Aseptic bandage,"2,105","2,105",819,06f604e91cec051858ff536d1258a14f,85675c20c8527dcf1193d9d96aebe948
Augmentin antibiotic pills,"9,812","9,812","5,78",ef43813a8ce73a0a97907db52dc75f3d,f9cb57690edb6b7eb8cbd7bea0295375
CALOK-B Hemostatic,0,0,0,c0e1785558e89cd9099504ed941f87d6,034c5e508e1bae4f0703973c0b9c4cf6
CMS kit,0,0,0,882f663002c875fb77511781967b8ccb,0fbe5c93c728be15e4789399fa490974
Car first aid kit,"7,167","3,584","3,638",ff67de4bee2b2fe24e764c4ae8686395,871cc0193ec0602629aea2d4644845bd
"Cocktail ""Obdolbos""",0,0,0,89c79ecc82331d2090465093751db961,da97d81705f3c18046957b7467ecb87f
Combat stimulant injector SJ1 TGLabs,0,0,0,ef21c1276e2b77748c0259b498cf4564,06365ff391982a93c5cd62dd7da2259e
Combat stimulant injector SJ6 TGLabs,0,0,0,8a4d7bbbd399f134e84cc379c8a030e1,6e4e47e794ff81a666567849128811b5
Combat stimulant injector SJ9 TGLabs,0,0,0,No hash,No hash
Esmarch tourniquet,"2,127","2,127",756,b5f29eb73e9036c1a83dc65dbd2e535c,1ad673f42c036e3cf8acfe84d763ee17
Golden Star Balm,0,0,0,d2e9d36eb3551e587f914b1ec66b0396,a8d121dad305372c806f8494ae52c3ab
Grizzly First Aid Kit,0,0,0,072568f1de99d7dff6a1918a98e2d4bd,98657760fd8ae0381cfb6a944907ec07
Hemostatic drug Zagustin,0,0,0,9501e56834b315b1897f1e24df13f642,7e8f9fb23d5227abff4decc4ce3ae8b0
IFAK personal tactical first aid kit,0,0,0,c61c56b39c69668fb7c1888793278658,0e1434d19c5dd94e6faecf02f1f115fc
Ibuprofen painkillers,"33,968","33,968","10,598",9a5334ed48973e064c9f3f1a1c7c18c7,2a803028972e79e108051ca2bc921b6f
Immobilizing splint,"2,637","2,637","1,169",6f42a216541ead6956bd9ad60b523149,598aec33f6df22c4095e7963ff354951
Immobilizing splint,"2,637","2,637","1,169",6f42a216541ead6956bd9ad60b523149,598aec33f6df22c4095e7963ff354951
L1 (Norepinephrine),"18,898","18,898","18,207",584adff378e69c5f08703326201b64c4,6e75eba761c464fb3f611aa8d02e9998
M.U.L.E. stimulator,0,0,0,bca2513457d9c27ae99cc21954251454,f18b89d59dca30c02d806cf2817032d5
Meldonin,"37,833","37,833","27,09",d68505d9a8194dea891d2a44f6a16bb9,1a1fdc41c9f2a0a8debee4c507d7deb6
Morphine injector,"10,947","10,947","10,628",1d91633cc948ce933f9bc9fea38cdf35,c4d8d47f890ca4fa3647402c7f258494
P22,"13,122","13,122",875,cd91d234581fad10def96459202254b1,5ca0f446a3377f3af7334a5fe405a1ce
Propital,"18,189","18,189","10,206",4b18eae95bb50ca66238e6ec09f8fae6,5cd194e5d3f89df1177a3611f5cc10ff
Regenerative stimulant injector eTG-change,0,0,0,f83e566e67685e839ee314d0e61bf669,1e379f9ebd846cef39cb3bd9dc5c5dab
Salewa FIRST AID KIT,0,0,0,06393da775e31c78c705af8272f985ae,603dd8b854ffcc47fc4992c10e237431
Sanitar first aid kit,0,0,0,No hash,No hash
Sanitar kit,0,0,0,No hash,No hash
Surv12 field surgical kit,"32,015","10,672","28,35",9fc22b911e2247214b1e6f45ae18f0cc,2a64a902a61cc3499947a3c255466124
Vaseline,"23,464","23,464","6,234",51d4a6bf24313724073c82f59351b6b0,4bc06933c66a978edfc946d74d0cd7db
"""Fierce Hatchling"" moonshine","255,568","127,784",126,02b842ac7f2cd86bd7aca7c5e0fb9404,78c860110785fb8fe1b604fa5803d7e2
0.6L water bottle,0,0,0,3c042a229b2a6545c3bb3e52b79b431e,206adcb4d149512e9a21d6c445ce6ca3
Alyonka chocolate bar,"16,82","16,82","4,084",606830b1f0e231e38d1ee4e01cde6f3c,0633deeebdedf87205e266223a8406c4
Apple juice,0,0,0,3b6c2bb9cb14e5287313d50099e931ef,2d5b265d0d9d604434c1d3e2295e7917
Army Crackers,0,0,0,dffb6c62c925ad24d3d9785c3ead38c9,f4e829646c2eefd93aff3117ac0fdb23
Bottle of Dan Jackiel Whiskey,0,0,0,bb8e49d61d78f3073b017016bc1c7d11,0eeb0772e4250aa0c59056a196e0e48e
Bottle of vodka Tarkovskaya,0,0,0,21e9c5c86d88644f0e442cdc2b67ed62,ebe8866876e7198afb2cc3691cf16b21
Can of beef stew,"9,752","9,752","7,089",3ac587446cef44159b10f5a21bb88964,9f33bb89a8eb8a209f52bef7890c3b12
Can of delicious beef stew,0,0,0,f23a60c11f4edd8d2b341a09a56188f8,9f33bb89a8eb8a209f52bef7890c3b12
Can of green peas,"10,687","10,687","4,095",a684bd3556602f5d56efdcaeb1da965d,90a7a04573ec833baa73a7caf1eef7e4
Can of herring,"15,66","15,66","1,857",384065e47052790cb5697217382abb83,67dd552883c7f994f460652176ae33e8
Can of pacific saury,"10,185","10,185","1,61",04e63748363fe805709a9258c2366015,b7fdb7cd1546c3a7d018181bb81ab502
Can of sprats,"9,796","9,796","6,3",50ea2fd2704aa900ce5b76b8071695a9,926c45406a15095a8bc2e2c1f6aba12e
Condensed milk,0,0,0,316c1023a7bf353ab5adbc41c6d6611f,276e1f0384e9b5f3ade0743e454471d3
Emelya rye croutons,"4,184","4,184",188,79769bac38b992aaeb7f0c92f31d902e,d4915afd57c0e238baf8bd0d1eda1574
Grand juice,0,0,0,a98eeed780c1fd3271d75331d008af54,2952d3f349e112fc415160f6c566ce34
Green Ice,0,0,0,c25211bbbba9d5153d80ff1ca15d1f27,51f8ed4eb74c19c246a2d21d4a59c0d4
Hot Rod,0,0,0,f303cd6c9f9ed4296f433f6451151446,d3f61f60dc7d65bfc83ddefd9c911b9c
Humpback salmon,0,0,0,191ed9bb1d377a48dd67282863a24168,e8c36267f33e84874367a3d4986e5a29
Iskra lunch box,0,0,0,464ccf4675e359498681e2a60accb9e2,801193ec389bfecde5a0c3c70c3de10d
Jar of DevilDog mayo,"11,789","11,789","9,45",39fe751bae2c7812d363e8570d927402,bd6a7373b517c375c8c05291ab2eb60e
MRE lunch box,0,0,0,dd4e6374037b83ffb76ffd5929cccc55,5c5627de9f8e3f723f4692d3117e0148
Max energy,0,0,0,42880771529e2ea9ab527b6e69c4b8ce,b9495b49e6c253fbba93cedb322dab7d
Pack of milk,"16,075","8,038","2,994",a2abee714864e33316c05e7e0e77ba97,e2684cbaba8ba1dc712d6ea67a448c17
Pack of oat flakes,"18,308","9,154","3,508",cd0eb99cf543000e99fae48499ee00cb,58de6335382984aab0de5b465c239964
Pack of sugar,"22,983","22,983","10,388",a6823b3d2bbc302dd19541299f105e21,fbe27d9ec5b95a8e0b9b7a145db8bbb9
"Premium Kvass ""Norvinskiy Yadreniy"" 0.6L bottle","11,202","5,601","5,355",e5220de39636882e409e2f9f6f6e2b26,fbf067c71159920b6b6fe51ddb08c3cf
Purified water,"177,643","44,411","31,5",6bddb27fe2fc4670603cb7a5ce8f6bb4,fd54df06cf4571a48f0efe0e79ca2007
Russian Army pineapple juice,0,0,0,4d40674a655dd992ad98bd038470a12c,437e1c4300254b0cefe3940e936d812c
Rye croutons,"15,871","15,871",315,efdb2c30b646841a781efd811d156297,4e9f2cfe490f145f181c5a6d08c92f7a
Slickers bar,0,0,0,dba85e9480535552e554b7849eece4d0,9244f5a2fdab27d7b55fe56ea7842d05
Squash spread,0,0,0,b9322cc2f89524e6a0da3850bdad7e3c,a42e796c6693c7cab0995ffaf73b128d
TarCola,0,0,0,cf7971f2a6227cca9e71cabe2657c69b,8324dc052359e4ca26986011f71f072c
Vita juice,0,0,0,9c42ba980b015ff39bbcc744fb7d7cc6,aa145b2d4ceac61f5931b6553a58518c
Water bottle with a filter Aquamari,0,0,0,69a7ec9d2d1290153b8199c6b81f1227,a3bc338b55d7c9df68d39341fb733d18
Ammo case,0,0,0,d1c18b96b7315ccf2c98bb572ecb2be1,cfdb5fb8277df216319b83d511c8f3fa
Documents case,"396,498","198,249","105,505",2e56ca75d3db50bfc20d570fe8bd4b5c,b8c7d459fb0fa21353152e2731c87cce
Dogtag case,"349,255","349,255","195,3",9fe5e728b4914db1147ea8e781c47ae5,8bbcd9548106bc8e40e1124127d45c65
Empty Wallet,0,0,0,f7a30335a9feba7439e7438f8c2112ad,4e3b0cceaa958c6121ed94434240441a
Grenade case,"315,489","35,054","321,3",4aad4e76bc9f78e1790c5cc773a29f04,c22465a4c6badb67d8dad499f72f096a
Items case,0,0,0,e0902f89f99f4f9671e17cba04fe2b4b,a7bb66f498f88e29f953361baee66113
Keytool,"850,242","850,242","471,525",9425f4c5c25b7b6089a5f7eb23788e2a,9f2732fa2c15638c04db8dcf28c06c08
Lucky Scav junkbox,0,0,0,632275c0d5445af4fa9d039d9eff1efc,561ba58f56d1b6b49eff6f6c47aa9097
Magazine case,"289,001","48,167","148,05",014f646a1ec7297ce17a7a4a45fdea83,486ca10122378dcdaa245d28343bccde
Meds case,0,0,0,75b6edfddf8b909efbb68be3ccaf484e,8bfd901c15284814bcbde7fe294c2331
Money case,"398,201","66,367","250,867",468b8d1317019a3460747229b12d4cff,be323e4d63df3c05bd0215614ab4a03e
Mr. Holodilnick thermobag,0,0,0,31fd001944850dac559329c0f88a4c66,e3fda30ad70d41fb33ce0241e0daacd3
Secure container Alpha,360,90,"226,8",2dee9d97a2d8b477fb7e2509424f515e,09cddbcf17cecb93536095fc1435cd3e
Secure container Beta,750,125,"472,5",0af36d95c7a22ab718a0b5e5126334ae,1b8ddc5c19765b3143296a1cf330407d
Secure container Epsilon,"1,100,000","137,5",693,No hash,No hash
Secure container Gamma,"1,850,000","205,556","1,165,500",No hash,No hash
Secure container Kappa,"4,900,000","544,444","3,087,000",No hash,No hash
Small S I C C case,0,0,0,No hash,No hash
T H I C C Items case,0,0,0,261c93f1f2a7d0de2b30097c7b251d70,61003e506dd18e2c4b6bca2d11738b86
T H I C C Weapon case,"9,153,841","915,384","850,5",4d43d40fcce86ae8d6076028ce00cc32,44997874052c0112db7b9da8ae4376fe
Waist pouch,15,"3,75","9,3",No hash,No hash
Weapon case,"3,964,666","396,467","550,977",72abb23f344f311a1937ebdd7f3388de,3a2ff7a3a0fc5f36c982bbf6b27a8c3c
#FireKlean gun lube,0,0,0,5ec6dee2b423a50769a7dd7a1aad05f8,9b1f2583892fd2b21bc3c79ad2be23b0
42nd Signature Blend English Tea,"18,397","18,397","17,485",dd305c7de311a1ada043a3391ef448e0,52c3dfad4beb775b4cbcd21770d539e1
5L propane tank,"33,769","8,442","7,967",25c44c57f0f96051a3673070990577a4,71f73b8e69ae1fdb248e0e8152637c01
6-STEN-140-M military battery,"674,364","84,296","207,9",f966b6702f1f7f746435bb095cbd09d2,3be4b0b302c7818388f4ed7e5ed0c51e
A pack of nails,0,0,0,f177d035a1f4326da63c7298efebd88f,653c34129f8e5091eeb76b51063944b2
A pack of screws,0,0,0,f108577974b339263ce2a550395a7863,3db321447c7dca2389fd864cc9b675c3
A set of tools,0,0,0,c9a9388bec30b77acbf10a1ea3776644,0ad8f2e4b3d46ea3505a8b33bb8b4af6
AA Battery,"9,978","9,978",411,2ed28725efdf8d5881565ef8d9b7f8ca,914a006ef81c344ce4155356f3e80f2e
Air filter for gas mask,0,0,0,35fb04a498a88597d9f4d0dad120594d,84f4b5f3e1e16b11f72ed4e0b7ae8ee6
Analog thermometer,"28,526","14,263","28,728",1a532c00cfbc92504555f7186fdf737d,5809ec63691fe6fb62e1f0b10361b40c
Antique teapot,"30,175","15,088","29,547",21cf7008ab198527e330dae713f05fc3,1c0e6250b9a9d517e67654f65f1cc072
Antique vase,"41,852","10,463","42,714",4d34d4dbe1e219276693f674157dcc7c,cd8da05cda5811e53036a56261e6ae13
Apollon Soyuz cigarettes,0,0,0,47d311a70504c5edaba5e6f5ef8c2e46,5406a8ab793ae4a6f96dcddbb973fdef
Aramid fiber cloth,0,0,0,2b056378fc99c36a5e2392f19086b418,dafc3d62d5c2c33eec9c061b90e2c774
Battered antique Book,0,0,0,b5b739f9ba0527ca6c857427de25db86,827bf9872a5b6030ee4cf39b7e4507fd
Blood sample,0,0,0,No hash,No hash
Bolts,"29,88","29,88","6,93",4c4fabc0ee57d063f9d89941f5ffe472,cc946a8277a74e34e7d0d56943cddf28
Broken GPhone,"86,142","86,142","20,16",edc8d7bd4eeefeb8ea4edb6fcedb595f,009485f200cb4eb202ff34fb312f6a36
Broken GPhone X,"86,142","86,142","20,16",9ba376e52cdd386e2d5fb4079abad4bf,4ef09f41b8198aa9ee05c54d61d40b03
Broken LCD,"14,841","7,421","13,545",2a65be088ebbdc17549b89f66fe48fc5,184104e5109bbf81e34858f7f97c0e94
Bronze lion,"118,162","19,694","102,649",076e740d147faa04ff26a3667aee18f4,b7849dc451bc33f30d061cc03dfc2d19
Bronze pocket watch on a chain,0,0,0,No hash,No hash
CPU Fan,"16,213","16,213","2,942",8639c757db5a0efb5f1fcaaf382429fc,2bbbffddbb7e035dfb4e392e6ca05608
Can of Dr. Lupo's coffee beans,"31,754","31,754","32,76",0d99abfb1a2f8c569676a04bdbf7cff0,de3671491f14e919ffedb8ba1be3ee31
Capacitors,"10,917","10,917","1,575",56c516fcfda2d3339a7c1af0f2ed5f4b,b2248c3884ac5261847cbe30e07e37ef
Car battery,"57,46","9,577","38,785",8fbaa58edda3102a3db0170dc7270cbf,206f2d9cea4f402f3be9dee18b22ecb0
Cat figurine,"38,697","12,899","39,254",43b11c4106829e693571372c59f3a3bd,206f2d9cea4f402f3be9dee18b22ecb0
Chain with Prokill medallion,"60,589","60,589","53,55",2a15c9a35c1e10df2604bcb64eb69780,37952e8c39e19b6073b2ebda8285d542
Chainlet,"5,785","5,785","4,558",a205320ea1331a47fa94fbc79f1f1998,fc73b7c7f844a0c38149408f41c65780
Chemical container,0,0,0,No hash,No hash
Chemical container,0,0,0,No hash,No hash
Chemical container,0,0,0,No hash,No hash
Christmas tree decoration ball (red),0,0,0,No hash,No hash
Christmas tree decoration ball (silver),0,0,0,No hash,No hash
Christmas tree decoration ball (violet),0,0,0,No hash,No hash
Classic matches,"8,742","8,742","1,273",12089735c3d898f23ecab968d23608ad,98f1118295c011be7913ac3f0394146a
Clin wiper,0,0,0,aaf59af1db0ed7fdef568086b0db0d9c,785b265a325f1f2866b3614493bf0258
Coffee Majaica,0,0,0,908613e8986d737a3ce588388bade887,0f36c2a0c3eb5996763056598eb05d7e
Construction measuring tape,"5,008","5,008","1,114",d86dafe89990db01c0605dc0b02b8574,754aff1e7380ee4cee0f837c5b65abc5
Corrugated hose,"18,998","9,499","7,687",579266e0f38a38035569388d28730aa8,f1f8d6713b9d69f7793cdd42e92df0f5
Crickent lighter,"8,284","8,284",832,be1be4765fa6c50c62ba3631c89ad24b,968d3558426b32d6fa05ac0ab60fa5c2
Cyclon accumulator battery,0,0,0,869872266eb512ce6b4db21adccb74f2,68442445cd87314595a63a23ffec9c74
D Size Battery,0,0,0,43ae0ef89e25d12f0f0dbc15953eb2f4,51996058dd7ac71c9efb9aae22b3adfe
DVD drive,"9,101","4,551","5,226",b5129d43c8682e8993ab2104a1a20d13,b2fba758fd40857fe94e69df491c7b16
Damaged hard drive,"11,865","5,933","4,719",3db448abb11f4d7718857378c172d7c4,5bb2de5ae1cec212dfd73c0d735259c7
Deadlyslob's beard oil,"35,381","35,381","34,933",eab3520484f549f0479d2c66c9fc6f34,f851919425a7ff271e2cd279374b8934
Disposable syringe,"37,412","37,412","1,89",c7e85e33168372b9d0749799cb58239e,218ac80ff8360e95626bc4c948f12780
Dogtag BEAR,600,600,378,No hash,No hash
Dogtag USEC,600,600,378,No hash,No hash
Dry fuel,"27,714","27,714","26,57",b539d22348d2182f0a2d5968b2369290,ff6e5e6564589cf68e888ccbe64e514d
Duct tape,"13,066","13,066","1,574",fc2f2222d4408c53629545e24fa2f328,11b1c488ffbe67be321750910c308796
Electric drill,"41,24","10,31","20,754",b9be62a076bb3868392b66205e551b15,f3c67633e73e2b63d7e2cdcb974b24d9
Electric motor,"50,81","12,703","27,09",22b888b19a57059d710443c7812c8a08,7c74444c391978304d30bd1560bc46e0
Energy-saving lamp,"19,436","19,436","6,818",eff242e4e32b3117736838084321ff66,011ccb1aa3185fed9735d162a46602e4
Expeditionary fuel tank,"71,617","17,904","3,15",77a74dbae8500ccdb3ec0315ee024ee7,59262607bcdf6603bf20536d2405f9b4
FP-100 filter absorber,"111,539","12,393","51,66",46660d9c5a84d7c46dc1dc37824e0ca4,013a08c53359238623e4c5391a85aa90
Flat screwdriver,"7,362","3,681","8,316",dca7a99e39fe597b7e0a7731fe43d77c,67dfcde3a1a0eb341e368d0128c1d56a
Fleece cloth,0,0,0,192c02204d20e94162be79ae3a7a08b8,ff7b306fa0901dbac90b64686d1dce31
Fuel conditioner,"40,215","20,108","38,181",7af466633a839ac1b03f4cf3a0d079f5,2d4dc99828a59c3c4fbfb9d944698362
GP coin,31,31,"22,554",d919e7330cacbe4f1d335fae85da86eb,f156b5d7b4b986297a71b6456ee651c4
Gas analyzer,"15,571","7,786","13,669",2c42e76a69ea1eb45e1703ba6bed1eb0,760096d2335a7fec701e0b0999b9445d
Geiger-Muller counter,"16,314","8,157","10,511",fb979ca3710f9bdc9656bcf0a159c8d9,2deea5595b7ff331f521148d54f3e570
Gold skull ring,"61,889","61,889","34,65",eb28dd07a764cec21bf7f10701e4173e,d5a88667e2a79862361d36c99afc6d2b
Golden 1GPhone,"28,071","28,071","28,123",4c0869b867a5987b2237942827a3af4c,809a5e03a93ed1be2dd6248bb6aa8267
Golden neck chain,"30,171","30,171","24,052",ad558b7bcb253e3fb2d4e5a863f2fb69,8326afecc054167a9b5dc66b19fcee7a
Golden rooster,"56,172","14,043","57,057",a4817abf8fc2b2d4b579c3283d1ab309,da4da47ede2544b9dbbd1e4e8ad9d99d
Graphics card,"488,576","244,288","124,74",40e8db9c07b4eb5433a64dc6e2ca7f0d,1208e534b11d88b237f7853fc7e36cab
GreenBat lithium battery,"592,868","592,868","16,38",7c1fbfe9ae50937a353d4dbc77ca6b59,c4af5dba6f7316870c17b27e0597d49c
"Gunpowder ""Eagle""","28,499","14,25","20,16",78e2eaf3425361552a86ae9d90a30c0c,2b3accdbc7a03d200a9a0853ebade471
"Gunpowder ""Hawk""","31,627","15,814","22,05",dce557cad2c4268efa562a2355276509,49aed6f5cf8a63bf43c86abd1ede52b2
"Gunpowder ""Kite""","10,976","5,488","8,82",26c127134c9383561e01e399976a7a0f,3a70aca8e2d0e9160f1e0ad50217110f
Hand drill,"37,729","6,288","37,8",59f055fb5a420bc5ae096df806971235,07bc3a9c3eab0063ad9703910834a473
Heat-exchange alkali surface washer,0,0,0,0e258aeca49c6a84665e1614e8ba2d34,58ce3f15ee3c2a49fc4a31dfdb6be226
Horse figurine,"13,738","6,869","7,212",915387ec47f944578b98b1afaff0740c,4871bad447043b14f75ed42d71322844
Hunter matches,0,0,0,c3dbdf5c3a179a2c791b50927ce579be,1744a9e9126578bc1859b8df2d7df227
Hydrogen peroxide,0,0,0,306ecad37451334926d9b82c78240303,d9b5d4f6600a20acc0191b636928f1a1
Insulating tape,"10,056","10,056","1,272",fcd09e60812c69ea7df1caff9d8ec7ec,0b02683f2a0a8f882c890a0472720383
KEKTAPE duct tape,"18,922","18,922","15,12",e1fac2bb067d1d43130ec2b481998877,0b36c8f5e57a33e07a6cf42640e1e752
LEDX Skin Transilluminator,"1,021,134","1,021,134","305,55",87cfdf031e24d335c8ff36035ec03a50,4c2e938fd6c72318326442c660db80bb
Light bulb,"8,781","8,781","5,985",366412009e75d4667ffe77744f64f775,11371f78cd88488f4cd56dc2b24c8d7f
Long flat screwdriver,0,0,0,a9a50b7f69a92a2af7017cfd14b084d2,a75824e7c99da1cc567fab64e79316a9
Magnet,"14,426","14,426","8,009",9fbfd06c63c8118d144e6f883257803a,94c048cb427074e4c4484cea5e52abb6
Malboro Cigarettes,"9,422","9,422","1,392",d7a89675201903ad6f8f20a92f5b4d6b,0486a2e7fdb9518e964f64bb1086605b
Medical bloodset,"9,691","9,691","6,152",9a8d79a3ea896e53fcfdbbfdc600c30d,9d2e32730b5069a9257a0ecf16f3efa0
